FID,id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,the_geom,adresse,localise_face_a_adresse,commune,insee,zone
tcl_sytral.tclarret.25236,25236,St-Martin - La Ratte,JD520:A,,,,21821,2025-10-17T05:05:47.886,2025-10-17T05:05:47.886,POINT (4.5334 45.62800004090974),,,,,3
tcl_sytral.tclarret.25238,25238,Larajasse - Moulin Pinay,JD531:A,,,,21822,2025-10-17T05:05:47.886,2025-10-17T05:05:47.886,POINT (4.4923 45.623700040910116),,,,,4
tcl_sytral.tclarret.25240,25240,Larajasse - Moulin Montalan,"JD532:R,JD532:A",,,,21823,2025-10-17T05:05:47.887,2025-10-17T05:05:47.887,POINT (4.550699999999999 45.601900040912),,,,,4
tcl_sytral.tclarret.25241,25241,Larajasse - St Pierre,JD532:R,,,,21824,2025-10-17T05:05:47.887,2025-10-17T05:05:47.887,POINT (4.537599999999999 45.6124000409111),,,,,4
tcl_sytral.tclarret.25242,25242,Larajasse - Le Cartet,JD532:R,,,,21825,2025-10-17T05:05:47.887,2025-10-17T05:05:47.887,POINT (4.540600000000001 45.618900040910525),,,,,4
tcl_sytral.tclarret.25243,25243,Larajasse - La Chazotte,JD532:R,,,,21826,2025-10-17T05:05:47.887,2025-10-17T05:05:47.887,POINT (4.5343 45.62310004091017),,,,,4
tcl_sytral.tclarret.25245,25245,Larajasse - Les Terres,JD532:R,,,,21827,2025-10-17T05:05:47.887,2025-10-17T05:05:47.887,POINT (4.522400000000001 45.61890004091054),,,,,4
tcl_sytral.tclarret.25247,25247,Larajasse - Pole Animation,"JD532:R,JD532:A",,,,21828,2025-10-17T05:05:47.887,2025-10-17T05:05:47.887,POINT (4.504600000000001 45.613500040911006),,,,,4
tcl_sytral.tclarret.25249,25249,Larajasse - Vaudragon,JD532:A,,,,21829,2025-10-17T05:05:47.887,2025-10-17T05:05:47.887,POINT (4.5147 45.624700040910035),,,,,4
tcl_sytral.tclarret.28601,28601,Montmelas-St-Sorlin La Raye,"JD465:A,JD466:A",,,,30425,2025-10-17T05:05:47.984,2025-10-17T05:05:47.984,POINT (4.620799999999999 46.016300040863925),,,,,4
tcl_sytral.tclarret.28602,28602,Montmelas-St-Sorlin La Raye,JD466:R,,,,30426,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.6207 46.016300040863925),,,,,4
tcl_sytral.tclarret.28607,28607,Morance Beaulieu,"204:A,JD473:A,JD618:A,JD622:A,JD848:A,JD864:A",,,,30427,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.701600000000001 45.889400040881405),,,,,2
tcl_sytral.tclarret.28608,28608,Morance Beaulieu,"204:R,JD473:R,JD618:R,JD622:R,JD848:R,JD864:R",,,,30428,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.7019 45.88960004088139),,,,,2
tcl_sytral.tclarret.28611,28611,Morance La Combe,"204:A,JD473:A,JD618:A,JD622:A,JD848:A",,,,30430,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.7001 45.89450004088075),,,,,2
tcl_sytral.tclarret.28612,28612,Morance La Combe,"204:R,JD473:R,JD618:R,JD622:R,JD848:R",,,,30431,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.7001 45.89450004088075),,,,,2
tcl_sytral.tclarret.28613,28613,Morance Bourg,"204:A,JD473:A,JD618:A,JD622:A,JD848:A,JD864:A",,,,30432,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.7007 45.89890004088018),,,,,2
tcl_sytral.tclarret.28614,28614,Morance Bourg,"204:R,JD473:R,JD618:R,JD622:R,JD848:R,JD864:R",true,,,30433,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.7008 45.898600040880225),,,,,2
tcl_sytral.tclarret.28615,28615,Morance Le Mont,"204:A,JD473:A,JD618:A,JD622:A,JD848:A",,,,30434,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.700199999999999 45.904300040879484),,,,,3
tcl_sytral.tclarret.28616,28616,Morance Le Mont,"204:R,JD473:R,JD618:R,JD622:R,JD848:R",,,,30435,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.7006 45.902700040879694),,,,,2
tcl_sytral.tclarret.28617,28617,Morance Saint-Pierre,JD849:A,,,,30436,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.687600000000001 45.89020004088131),,,,,2
tcl_sytral.tclarret.28621,28621,Neuville Ecole Nd,"JD864:A,JD865:A",,,,30437,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.8421 45.87030004088382),,,,,1
tcl_sytral.tclarret.28622,28622,Neuville Ecole Nd,"JD864:R,JD865:R",,,,30438,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.8421 45.87030004088382),,,,,1
tcl_sytral.tclarret.28623,28623,Neuville Lycée Rosa Parks,"JD864:A,JD865:A",,,,30439,2025-10-17T05:05:47.985,2025-10-17T05:05:47.985,POINT (4.847 45.87690004088301),,,,,1
tcl_sytral.tclarret.28619,28619,Morance Tredo,JD849:A,,,,30440,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.6941 45.887900040881604),,,,,2
tcl_sytral.tclarret.28625,28625,Odenas Château Thivin,JD321:A,,,,30441,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.6487 46.10290004085059),,,,,5
tcl_sytral.tclarret.28626,28626,Odenas Château Thivin,JD321:R,,,,30442,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.6487 46.10290004085059),,,,,5
tcl_sytral.tclarret.28627,28627,Odenas Cote De Brouilly,JD321:A,,,,30443,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.656300000000001 46.100300040851),,,,,5
tcl_sytral.tclarret.28628,28628,Odenas Cote De Brouilly,JD321:R,,,,30444,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.656300000000001 46.100300040851),,,,,5
tcl_sytral.tclarret.28629,28629,Odenas Garanche,JD394:A,,,,30445,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.6586 46.08530004085338),,,,,5
tcl_sytral.tclarret.28630,28630,Odenas Garanche,JD394:R,,,,30446,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.6586 46.08530004085338),,,,,5
tcl_sytral.tclarret.28631,28631,Odenas La Poyebade,"236:A,JD321:A,JD368:A,JD498:A",,,,30447,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.6431000000000004 46.10660004085),,,,,5
tcl_sytral.tclarret.28632,28632,Odenas La Poyebade,"236:R,JD321:R,JD368:R,JD498:R",,,,30448,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.643300000000001 46.10610004085008),,,,,5
tcl_sytral.tclarret.28633,28633,Odenas Bourg,"236:A,JD321:A,JD331:A,JD394:A,JD480:A,JD498:A",,,,30449,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.646799999999999 46.089000040852795),,,,,5
tcl_sytral.tclarret.28634,28634,Odenas Bourg,"236:R,JD321:R,JD331:R,JD394:R,JD480:R,JD498:R",false,,,30450,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.646700000000001 46.08890004085283),,,,,5
tcl_sytral.tclarret.28635,28635,Odenas Les Jacquets,JD331:A,,,,30451,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.653300000000001 46.095800040851735),,,,,5
tcl_sytral.tclarret.28636,28636,Odenas Les Jacquets,JD331:R,,,,30452,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.653300000000001 46.095800040851735),,,,,5
tcl_sytral.tclarret.28637,28637,Pommiers Bel Air,"204:A,215:A,JD473:A,JD478:A,JD618:A,JD848:A",true,,,30453,2025-10-17T05:05:47.986,2025-10-17T05:05:47.986,POINT (4.7158 45.963200040871534),,,,,3
tcl_sytral.tclarret.28638,28638,Pommiers Bel Air,"204:R,215:R,JD473:R,JD478:R,JD618:R,JD848:R",true,,,30454,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.716 45.96360004087149),,,,,3
tcl_sytral.tclarret.28639,28639,Pommiers Centre,"JD434:A,JD435:A,JD462:A,JD477:A,JD482:A,JD615:A",,,,30455,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.6937 45.95580004087256),,,,,3
tcl_sytral.tclarret.28640,28640,Pommiers Centre,"JD435:R,JD461:R,JD462:R,JD477:R,JD482:R,JD615:R",,,,30456,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.6937 45.95580004087256),,,,,3
tcl_sytral.tclarret.28641,28641,Pommiers Chemin De St Jean,"JD435:A,JD477:A,JD482:A",,,,30457,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.672899999999999 45.95040004087332),,,,,3
tcl_sytral.tclarret.28642,28642,Pommiers Chemin De St Jean,"JD435:R,JD477:R,JD482:R",,,,30458,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.672899999999999 45.95040004087332),,,,,3
tcl_sytral.tclarret.28643,28643,Pommiers Croix Buisante,"218:A,JD434:A,JD462:A,JD477:A,JD482:A,JD615:A",,,,30459,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.6973 45.958200040872235),,,,,3
tcl_sytral.tclarret.28644,28644,Pommiers Croix Buisante,"218:R,JD434:R,JD461:R,JD462:R,JD477:R,JD482:R,JD615:R",,,,30460,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.6973 45.958200040872235),,,,,3
tcl_sytral.tclarret.28645,28645,Pommiers Croix De La Borne,"218:A,JD434:A,JD461:A,JD462:A,JD615:A",,,,30461,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.692800000000001 45.950800040873254),,,,,3
tcl_sytral.tclarret.28646,28646,Pommiers Croix De La Borne,"218:R,JD434:R,JD461:R,JD462:R,JD615:R",,,,30462,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.692800000000001 45.950800040873254),,,,,3
tcl_sytral.tclarret.28647,28647,Pommiers Le Deo,"JD435:A,JD477:A,JD482:A",,,,30463,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.6869 45.954700040872716),,,,,3
tcl_sytral.tclarret.28648,28648,Pommiers Le Deo,"JD435:R,JD477:R,JD482:R",,,,30464,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.6869 45.954700040872716),,,,,3
tcl_sytral.tclarret.28649,28649,Propieres Centre,"JD304:A,JD332:A,JD387:A",,,,30465,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.437000000000001 46.1919000408357),,,,,5
tcl_sytral.tclarret.28650,28650,Propieres Centre,"JD304:R,JD332:R,JD387:R",,,,30466,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.437000000000001 46.1919000408357),,,,,5
tcl_sytral.tclarret.28653,28653,Propieres La Farge,JD304:A,,,,30467,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.4574 46.20260004083384),,,,,5
tcl_sytral.tclarret.28654,28654,Propieres La Farge,JD304:R,,,,30468,2025-10-17T05:05:47.987,2025-10-17T05:05:47.987,POINT (4.4574 46.20260004083384),,,,,5
tcl_sytral.tclarret.28655,28655,Propieres Les Condemines,"JD304:A,JD332:A",,,,30469,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.452999999999999 46.197400040834744),,,,,5
tcl_sytral.tclarret.28656,28656,Propieres Les Condemines,"JD304:R,JD332:R",,,,30470,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.452999999999999 46.197400040834744),,,,,5
tcl_sytral.tclarret.28659,28659,P.P Dorees La Garde,"JD447:A,JD470:A",,,,30471,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.623000000000001 45.966300040871104),,,,,3
tcl_sytral.tclarret.28660,28660,P.P Dorees La Garde,"JD447:R,JD470:R",,,,30472,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.6229 45.96620004087112),,,,,3
tcl_sytral.tclarret.28661,28661,P.P Dorees Mairie,"JD447:A,JD470:A",,,,30473,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.6317 45.9634000408715),,,,,3
tcl_sytral.tclarret.28662,28662,P.P Dorees Mairie,"JD447:R,JD470:R",,,,30474,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.6317 45.9634000408715),,,,,3
tcl_sytral.tclarret.28663,28663,P.P Dorees Place De L'Eglise,"JD447:A,JD470:A",,,,30475,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.6285 45.964100040871415),,,,,3
tcl_sytral.tclarret.28664,28664,P.P Dorees Place De L'Eglise,"JD447:R,JD470:R",,,,30476,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.6285 45.964100040871415),,,,,3
tcl_sytral.tclarret.28665,28665,P.P Dorees Cave Coop.,"219:A,JD464:A,JD470:A,JD483:A",,,,30477,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.669100000000001 45.968500040870794),,,,,3
tcl_sytral.tclarret.28666,28666,P.P Dorees Cave Coop.,"219:R,JD464:R,JD470:R,JD483:R",,,,30478,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.669100000000001 45.968500040870794),,,,,3
tcl_sytral.tclarret.28667,28667,P.P Dorees Grand Passeloup,JD479:A,,,,30479,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.666000000000001 45.955200040872654),,,,,3
tcl_sytral.tclarret.28668,28668,P.P Dorees Grand Passeloup,JD479:R,,,,30480,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.6659 45.954900040872694),,,,,3
tcl_sytral.tclarret.28669,28669,P.P Dorees La Combe,"JD464:A,JD470:A,JD479:A,JD483:A",,,,30481,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.6764 45.97600004086974),,,,,3
tcl_sytral.tclarret.28670,28670,P.P Dorees La Combe,"JD464:R,JD470:R,JD479:R,JD483:R",,,,30482,2025-10-17T05:05:47.988,2025-10-17T05:05:47.988,POINT (4.6764 45.97590004086976),,,,,3
tcl_sytral.tclarret.28671,28671,P.P Dorees Mf,"JD447:A,JD464:A,JD470:A,JD483:A",,,,30483,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6649 45.966600040871064),,,,,3
tcl_sytral.tclarret.28672,28672,P.P Dorees Mf,"JD447:R,JD464:R,JD470:R,JD483:R",,,,30484,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.665100000000001 45.966600040871064),,,,,3
tcl_sytral.tclarret.28673,28673,P.P Dorees Petit Passeloup,"JD479:A,JD483:A",,,,30485,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.668699999999999 45.96380004087145),,,,,3
tcl_sytral.tclarret.28674,28674,P.P Dorees Petit Passeloup,"JD479:R,JD483:R",,,,30486,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.668900000000001 45.96380004087145),,,,,3
tcl_sytral.tclarret.28675,28675,P.P Dorees Pont Sollières,"219:A,JD464:A,JD470:A,JD479:A,JD483:A",false,,,30487,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6727 45.9706000408705),,,,,3
tcl_sytral.tclarret.28676,28676,P.P Dorees Pont Sollières,"219:R,JD464:R,JD470:R,JD479:R,JD483:R",true,,,30488,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6728 45.9706000408705),,,,,3
tcl_sytral.tclarret.28677,28677,P.P Dorees Bascule,"219:A,JD447:A,JD464:A,JD470:A,JD483:A",,,,30489,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6486 45.9606000408719),,,,,3
tcl_sytral.tclarret.28678,28678,P.P Dorees Bascule,"219:R,JD447:R,JD464:R,JD470:R,JD483:R",,,,30490,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6486 45.9606000408719),,,,,3
tcl_sytral.tclarret.28679,28679,P.P Dorees La Plaine,"219:A,JD447:A,JD464:A",,,,30491,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.647300000000001 45.95730004087235),,,,,3
tcl_sytral.tclarret.28680,28680,P.P Dorees La Plaine,"219:R,JD447:R,JD464:R",,,,30492,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6472 45.957200040872365),,,,,3
tcl_sytral.tclarret.28681,28681,P.P Dorees Le Vinceret,"JD447:A,JD470:A,JD483:A",,,,30493,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.64 45.961300040871805),,,,,3
tcl_sytral.tclarret.28682,28682,P.P Dorees Le Vinceret,"JD447:R,JD470:R,JD483:R",,,,30494,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.64 45.961300040871805),,,,,3
tcl_sytral.tclarret.28683,28683,P.P Dorees Les Essarts,"JD447:A,JD464:A",,,,30495,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6371 45.954200040872784),,,,,3
tcl_sytral.tclarret.28684,28684,P.P Dorees Les Essarts,"JD447:R,JD464:R",,,,30496,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6371 45.95410004087278),,,,,3
tcl_sytral.tclarret.28685,28685,Quincie Bourg La Cave,"236:A,JD368:A,JD373:A",true,,,30497,2025-10-17T05:05:47.989,2025-10-17T05:05:47.989,POINT (4.6178 46.12040004084777),,,,,5
tcl_sytral.tclarret.28686,28686,Quincie Bourg La Cave,"236:R,JD368:R,JD373:R",true,,,30498,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.617900000000001 46.12040004084777),,,,,5
tcl_sytral.tclarret.28689,28689,Quincie Les Jonnerys,JD368:A,,,,30499,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.6094 46.115100040848624),,,,,5
tcl_sytral.tclarret.28690,28690,Quincie Les Jonnerys,JD368:R,,,,30500,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.6094 46.115100040848624),,,,,5
tcl_sytral.tclarret.28691,28691,Quincie Les Jumelles,JD368:A,,,,30501,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.616100000000001 46.13510004084535),,,,,5
tcl_sytral.tclarret.28692,28692,Quincie Les Jumelles,JD368:R,,,,30502,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.616100000000001 46.13510004084535),,,,,5
tcl_sytral.tclarret.28687,28687,Quincie Le Champ,JD368:A,,,,30503,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.6051 46.11390004084881),,,,,5
tcl_sytral.tclarret.28688,28688,Quincie Le Champ,JD368:R,,,,30504,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.6051 46.11390004084881),,,,,5
tcl_sytral.tclarret.28693,28693,Quincie Montmay,JD368:A,,,,30505,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.6233 46.12720004084665),,,,,5
tcl_sytral.tclarret.28694,28694,Quincie Montmay,JD368:R,,,,30506,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.6233 46.12720004084665),,,,,5
tcl_sytral.tclarret.28699,28699,Quincie Saint Nizier,"236:A,JD368:A,JD373:A",,,,30507,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.6279 46.12380004084721),,,,,5
tcl_sytral.tclarret.28700,28700,Quincie Saint Nizier,"236:R,JD368:R,JD373:R",,,,30508,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.627 46.12330004084729),,,,,5
tcl_sytral.tclarret.28697,28697,Quincie Romarand,"JD368:A,JD373:A",,,,30509,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.5912 46.1140000408488),,,,,5
tcl_sytral.tclarret.28698,28698,Quincie Romarand,"JD368:R,JD373:R",,,,30510,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.5912 46.1140000408488),,,,,5
tcl_sytral.tclarret.28701,28701,Quincie Varennes,JD368:A,,,,30511,2025-10-17T05:05:47.99,2025-10-17T05:05:47.99,POINT (4.5886000000000005 46.11190004084914),,,,,5
tcl_sytral.tclarret.28702,28702,Quincie Varennes,JD368:R,,,,30512,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.5886000000000005 46.11190004084914),,,,,5
tcl_sytral.tclarret.28703,28703,Quincie Vitry,JD368:A,,,,30513,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6008 46.114500040848725),,,,,5
tcl_sytral.tclarret.28704,28704,Quincie Vitry,JD368:R,,,,30514,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6008 46.114500040848725),,,,,5
tcl_sytral.tclarret.28707,28707,Regnie Croix Des Reyssiers,JD369:A,,,,30515,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.651000000000001 46.138800040844735),,,,,5
tcl_sytral.tclarret.28708,28708,Regnie Croix Des Reyssiers,JD369:R,,,,30516,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.651000000000001 46.138800040844735),,,,,5
tcl_sytral.tclarret.28709,28709,Regnie La Croix Blanche,"JD323:A,JD369:A,JD393:A,JD471:A",,,,30517,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6407 46.14160004084426),,,,,5
tcl_sytral.tclarret.28710,28710,Regnie La Croix Blanche,"JD323:R,JD369:R,JD393:R,JD471:R",,,,30518,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6407 46.14160004084426),,,,,5
tcl_sytral.tclarret.28711,28711,Regnie La Grange Barjot,JD369:A,,,,30519,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6524 46.14620004084349),,,,,5
tcl_sytral.tclarret.28712,28712,Regnie La Grange Barjot,JD369:R,,,,30520,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6524 46.14620004084349),,,,,5
tcl_sytral.tclarret.28705,28705,Regnie Bourg,"235:A,JD323:A,JD369:A,JD393:A,JD498:A",,,,30521,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6411 46.138100040844854),,,,,5
tcl_sytral.tclarret.25395,25395,Sarcey - Bois Dieu,JD648:R,,,,21921,2025-10-17T05:05:47.893,2025-10-17T05:05:47.893,POINT (4.574699999999999 45.87590004088314),,,,,3
tcl_sytral.tclarret.15481,15481,Gleizé Hôpital,153:R,true,,,24539,2025-10-17T05:05:48.442,2025-10-17T05:05:48.442,POINT (4.6951529999999995 46.00440104086567),,,,,4
tcl_sytral.tclarret.25396,25396,Bully - Bellevue,JD648:R,,,,21922,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.5806 45.875300040883204),,,,,3
tcl_sytral.tclarret.25578,25578,Bully - Mantigny,JD648:R,,,,21923,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.587199999999999 45.871800040883635),,,,,3
tcl_sytral.tclarret.25398,25398,Bully - La Croix Du Sud,JD648:R,,,,21924,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.599599999999999 45.859900040885115),,,,,3
tcl_sytral.tclarret.25399,25399,Bully - Apinost,JD648:R,,,,21925,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.5981 45.85520004088571),,,,,3
tcl_sytral.tclarret.25400,25400,Bully - Collonges/Vavre,JD648:R,,,,21926,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.603599999999999 45.84680004088675),,,,,3
tcl_sytral.tclarret.25401,25401,St-Germain - Pl. De L'Eglise,"285:A,JD575:R,JD577:R,JD648:A",,,,21927,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.6117 45.85320004088595),,,,,3
tcl_sytral.tclarret.26020,26020,St-Laurent - Haut Du Chalier,JD541:A,,,,21928,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.461167 45.743626040898484),,,,,4
tcl_sytral.tclarret.25402,25402,L'Arbresle - Ecole Ste Therese,JD648:A,,,,21929,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.615900000000001 45.83930004088765),,,,,3
tcl_sytral.tclarret.25403,25403,Savigny - La Grange Bodet,"JD576:A,JD647:R",,,,21930,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.570499999999999 45.82640004088918),,,,,3
tcl_sytral.tclarret.25404,25404,Savigny - Le Peage,"JD576:A,JD647:R",,,,21931,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.563744999999999 45.83768004088784),,,,,3
tcl_sytral.tclarret.25405,25405,Savigny - Combe Ribost,"JD576:A,JD647:R",,,,21932,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.555985000000001 45.835438040888114),,,,,3
tcl_sytral.tclarret.25406,25406,Savigny - Bas De Taylan,"JD576:R,JD649:R",,,,21933,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.5459000000000005 45.820000040889944),,,,,3
tcl_sytral.tclarret.25407,25407,Savigny - Lanay,"JD576:R,JD649:R",,,,21934,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.565200000000001 45.81380004089066),,,,,3
tcl_sytral.tclarret.25408,25408,Savigny - Place Du 8 Mai,JD576:A,,,,21935,2025-10-17T05:05:47.894,2025-10-17T05:05:47.894,POINT (4.576 45.8170000408903),,,,,3
tcl_sytral.tclarret.25409,25409,St-Romain De P. - Ordilly,"JD576:A,JD647:A",,,,21936,2025-10-17T05:05:47.895,2025-10-17T05:05:47.895,POINT (4.543999999999999 45.836100040888034),,,,,3
tcl_sytral.tclarret.25410,25410,St-Romain De P. - Le Blanc,"JD576:A,JD647:A",,,,21937,2025-10-17T05:05:47.895,2025-10-17T05:05:47.895,POINT (4.538 45.845000040886944),,,,,3
tcl_sytral.tclarret.25411,25411,St-Romain De P. - Le Bourg,"JD576:R,JD576:A,JD647:R,JD647:A",,,,21938,2025-10-17T05:05:47.895,2025-10-17T05:05:47.895,POINT (4.5315 45.84640004088679),,,,,3
tcl_sytral.tclarret.28706,28706,Regnie Bourg,"235:R,JD323:R,JD369:R,JD393:R,JD498:R",,,,30522,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6411999999999995 46.138100040844854),,,,,5
tcl_sytral.tclarret.28713,28713,Regnie La Plaigne,JD369:A,,,,30523,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.6354 46.14310004084402),,,,,5
tcl_sytral.tclarret.28715,28715,Regnie Le Molard,JD369:A,,,,30525,2025-10-17T05:05:47.991,2025-10-17T05:05:47.991,POINT (4.646999999999999 46.14040004084446),,,,,5
